user_id,num_filled_feature,birthday,education_classes_id,education_concentration_id,education_degree_id,education_school_id,education_type,education_with_id,education_year_id,first_name,gender,hometown_id,languages_id,last_name,locale,location_id,middle_name,name,political,religion,work_employer_id,work_end_date,work_from_id,work_location_id,work_position_id,work_projects_id,work_start_date,work_with_id
107-1470,10,,,,,219.0,222.0,,241.0,,265.0,273.0,294.0,,348.0,362.0,,,,,,461.0,,,,,560.0,
107-1471,7,7.0,,,,219.0,222.0,,242.0,,265.0,,,322.0,348.0,,,,,,,,,,,,,
107-1472,3,,,,,,,,,,265.0,,,322.0,349.0,,,,,,,,,,,,,
107-1473,16,8.0,,26.0,80.0,170.0,222.0,,239.0,,265.0,273.0,294.0,326.0,348.0,369.0,,,,,416.0,456.0,,,500.0,,566.0,
107-1474,5,,,,,,222.0,,,,264.0,,,322.0,349.0,361.0,,,,,,,,,,,,
107-1475,9,8.0,,33.0,,110.0,222.0,,239.0,,264.0,273.0,,313.0,349.0,,,,,,,,,,,,,
107-1476,10,,,23.0,,219.0,222.0,,238.0,,264.0,,,,348.0,367.0,,,,,,466.0,,481.0,,,567.0,
107-1477,5,,,,,219.0,220.0,,239.0,,264.0,,,,348.0,,,,,,,,,,,,,
107-1478,9,4.0,,,81.0,102.0,222.0,,239.0,,264.0,273.0,,330.0,348.0,,,,,,,,,,,,,
107-1479,9,8.0,,,,155.0,222.0,,235.0,,265.0,273.0,,333.0,349.0,374.0,,,,,,,,,,,,
107-1480,6,,,,,219.0,220.0,,247.0,,265.0,276.0,,,348.0,,,,,,,,,,,,,
107-428,13,,,23.0,86.0,217.0,222.0,,243.0,,265.0,,,,348.0,350.0,,,,,439.0,448.0,,476.0,498.0,,548.0,
107-1481,6,9.0,,53.0,,,222.0,,,,265.0,,294.0,,349.0,,,,,,,,,,,,,
107-1482,8,1.0,,,,211.0,220.0,,243.0,,265.0,,,342.0,348.0,,,,,,388.0,,,,,,,
107-1483,6,,,,,219.0,222.0,,238.0,,264.0,,,333.0,348.0,,,,,,,,,,,,,
107-1484,8,7.0,,73.0,,219.0,222.0,,234.0,,265.0,,,326.0,348.0,,,,,,,,,,,,,
107-1485,10,7.0,,51.0,77.0,219.0,222.0,,239.0,,264.0,275.0,,,348.0,362.0,,,,,,,,,,,,
107-1486,10,9.0,,23.0,80.0,217.0,222.0,,247.0,,265.0,,,,348.0,350.0,,,,,,,,,504.0,,,
107-1487,11,,,71.0,,217.0,222.0,,238.0,,264.0,273.0,,322.0,348.0,350.0,,,,,,442.0,,,,,556.0,
107-1488,15,9.0,,51.0,,219.0,222.0,,238.0,,264.0,273.0,294.0,322.0,348.0,367.0,,,,,,466.0,,480.0,500.0,,567.0,
107-1489,8,9.0,,,,203.0,222.0,,237.0,,264.0,,,320.0,349.0,361.0,,,,,,,,,,,,
107-1490,8,11.0,,,,202.0,222.0,,239.0,,265.0,270.0,,324.0,349.0,,,,,,,,,,,,,
107-1491,13,,,42.0,,219.0,222.0,,239.0,,265.0,273.0,294.0,326.0,348.0,361.0,,,,,,459.0,,481.0,,,557.0,
107-1492,9,7.0,,,77.0,202.0,222.0,,247.0,,264.0,273.0,,331.0,349.0,,,,,,,,,,,,,
107-1493,3,,,,,,,,,,264.0,,,,348.0,372.0,,,,,,,,,,,,
107-1494,6,,,,,219.0,222.0,,,,265.0,,,,348.0,367.0,,,,,441.0,,,,,,,
107-1495,9,8.0,,,,199.0,222.0,,235.0,,264.0,283.0,,345.0,349.0,373.0,,,,,,,,,,,,
107-1496,14,3.0,,23.0,77.0,216.0,222.0,,237.0,,265.0,273.0,294.0,328.0,348.0,361.0,,,,,422.0,458.0,,,,,,
107-1497,13,8.0,,22.0,,205.0,222.0,,247.0,,264.0,281.0,,313.0,348.0,363.0,,,,,,458.0,,,515.0,,556.0,
107-1498,6,,,,,,221.0,,237.0,,264.0,,,,348.0,367.0,,,,,441.0,,,,,,,
107-1499,7,7.0,,,,140.0,222.0,,239.0,,265.0,279.0,,,348.0,,,,,,,,,,,,,
107-1500,9,11.0,,,,170.0,222.0,,233.0,,265.0,,288.0,301.0,349.0,,,,,,425.0,,,,,,,
107-1501,10,,,,,219.0,222.0,,242.0,,265.0,,294.0,,348.0,362.0,,,,,,459.0,,481.0,,,567.0,
107-1502,7,9.0,,,,195.0,222.0,,,,265.0,273.0,,310.0,349.0,,,,,,,,,,,,,
107-1503,10,9.0,,62.0,,155.0,222.0,,237.0,,265.0,,294.0,309.0,349.0,361.0,,,,,,,,,,,,
107-1504,13,6.0,,,,191.0,222.0,,246.0,,265.0,273.0,294.0,326.0,349.0,361.0,,,,,440.0,,,493.0,,,550.0,
107-1505,3,,,,,,,,,,264.0,,,327.0,348.0,,,,,,,,,,,,,
107-1506,3,8.0,,,,,,,,,264.0,,,,349.0,,,,,,,,,,,,,
107-1507,10,2.0,,,,201.0,222.0,,237.0,,265.0,,,,349.0,361.0,,,,,,464.0,,,502.0,,549.0,
107-1508,4,8.0,,,,,,,,,264.0,,,346.0,349.0,,,,,,,,,,,,,
107-1509,7,8.0,,,,219.0,220.0,,239.0,,264.0,,,306.0,348.0,,,,,,,,,,,,,
107-1510,6,,,,83.0,,221.0,,239.0,,264.0,,,308.0,349.0,,,,,,,,,,,,,
107-1511,7,,,23.0,,219.0,221.0,,,,264.0,,,339.0,348.0,,,,,,441.0,,,,,,,
107-1512,6,,,,,217.0,222.0,,246.0,,265.0,,,,348.0,350.0,,,,,,,,,,,,
107-1513,7,,,44.0,,219.0,222.0,,,,265.0,,,322.0,348.0,,,,,,441.0,,,,,,,
107-1514,5,2.0,,,,,,,,,265.0,,,305.0,349.0,351.0,,,,,,,,,,,,
107-1515,9,8.0,,,,195.0,222.0,224.0,,,264.0,273.0,294.0,326.0,349.0,,,,,,,,,,,,,
107-1516,6,8.0,,,,219.0,220.0,,,,265.0,,,326.0,348.0,,,,,,,,,,,,,
107-1517,14,,,72.0,,219.0,222.0,,238.0,252.0,265.0,273.0,296.0,322.0,348.0,361.0,,,,,,442.0,,480.0,,,528.0,
107-596,12,,,36.0,,104.0,222.0,,243.0,,265.0,273.0,,,349.0,361.0,,,,,397.0,455.0,,480.0,,,554.0,
107-1518,9,,,23.0,88.0,219.0,221.0,,,261.0,264.0,,,,348.0,362.0,,,,,403.0,,,,,,,
107-1519,3,,,,,,,,,,264.0,,,320.0,348.0,,,,,,,,,,,,,
107-1520,9,6.0,,31.0,,219.0,220.0,,,,265.0,273.0,,306.0,348.0,367.0,,,,,,,,,,,,
107-1521,6,,,,,100.0,222.0,,247.0,,264.0,272.0,,,348.0,,,,,,,,,,,,,
107-1522,3,,,,,,,,,,264.0,,,330.0,348.0,,,,,,,,,,,,,
107-1523,4,,,,,,,,,257.0,264.0,,,305.0,348.0,,,,,,,,,,,,,
107-1524,5,,,,,219.0,222.0,,,,,,,342.0,348.0,,,,,,,,,481.0,,,,
107-1525,6,7.0,,,,170.0,222.0,,,,265.0,,,305.0,348.0,,,,,,,,,,,,,
107-1526,3,,,,,,,,,,264.0,,,306.0,348.0,,,,,,,,,,,,,
107-1527,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1528,14,6.0,,73.0,,219.0,222.0,,239.0,250.0,265.0,,294.0,326.0,348.0,367.0,,,,,441.0,459.0,,490.0,,,,
107-1529,13,6.0,,23.0,80.0,137.0,222.0,,246.0,,265.0,,,326.0,348.0,355.0,,,,,,,,474.0,515.0,,567.0,
107-1530,7,8.0,,,,219.0,222.0,,242.0,,264.0,,,326.0,348.0,,,,,,,,,,,,,
107-1531,13,,,23.0,82.0,218.0,222.0,,239.0,,265.0,,294.0,,348.0,371.0,,,,,431.0,457.0,,492.0,,,560.0,
107-1532,10,6.0,,29.0,,219.0,222.0,,239.0,,264.0,273.0,,326.0,348.0,361.0,,,,,,,,,,,,
107-1533,5,2.0,,,,,,,,,265.0,,288.0,,348.0,372.0,,,,,,,,,,,,
107-1534,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1535,5,,,,,219.0,222.0,,242.0,,265.0,,,,348.0,,,,,,,,,,,,,
107-1536,14,10.0,,,,217.0,222.0,,238.0,,265.0,273.0,296.0,333.0,348.0,350.0,,,,,429.0,467.0,,474.0,,,567.0,
107-1537,7,,,,,219.0,221.0,,239.0,,264.0,,293.0,,348.0,367.0,,,,,,,,,,,,
107-1538,5,,,,,145.0,220.0,,239.0,,265.0,,,321.0,,,,,,,,,,,,,,
107-1539,8,,,70.0,,219.0,222.0,,235.0,250.0,265.0,,,322.0,348.0,,,,,,,,,,,,,
107-1540,3,,,,,,,,,,264.0,,,307.0,348.0,,,,,,,,,,,,,
107-1541,7,,,,,138.0,222.0,,228.0,,265.0,,,333.0,349.0,,,,,,440.0,,,,,,,
107-641,13,6.0,,67.0,86.0,217.0,222.0,,247.0,,264.0,,294.0,326.0,349.0,350.0,,,,,439.0,,,,,,570.0,
107-1542,8,10.0,,,,219.0,222.0,,236.0,,265.0,,,322.0,349.0,,,,,,,,,,,,569.0,
107-1543,8,,,,,217.0,221.0,,237.0,,265.0,273.0,,333.0,348.0,351.0,,,,,,,,,,,,
107-1544,8,7.0,,,,219.0,222.0,,239.0,249.0,265.0,,,321.0,348.0,,,,,,,,,,,,,
107-1545,13,,,71.0,86.0,217.0,222.0,,247.0,,265.0,273.0,,328.0,348.0,350.0,,,,,,,,480.0,507.0,,540.0,
107-1546,6,7.0,,,,,222.0,,241.0,,265.0,,,326.0,348.0,,,,,,,,,,,,,
107-1547,9,8.0,,61.0,,219.0,222.0,,236.0,,265.0,273.0,,320.0,348.0,,,,,,,,,,,,,
107-1548,13,3.0,,50.0,,217.0,222.0,,235.0,,265.0,,,,348.0,372.0,,,,,429.0,442.0,,474.0,,524.0,539.0,
107-1549,17,,,46.0,86.0,217.0,222.0,,240.0,,265.0,273.0,294.0,336.0,349.0,350.0,,,,,439.0,463.0,,480.0,513.0,,570.0,573.0
107-1550,7,8.0,,,,208.0,222.0,,234.0,,264.0,,,,349.0,361.0,,,,,,,,,,,,
107-1551,14,8.0,,66.0,,219.0,222.0,,247.0,,264.0,271.0,,300.0,348.0,367.0,,,,,,451.0,,490.0,515.0,,568.0,
107-1552,14,10.0,,23.0,,219.0,222.0,,238.0,,264.0,279.0,,328.0,348.0,367.0,,,,,428.0,456.0,,490.0,,,566.0,
107-1553,14,4.0,,23.0,80.0,219.0,222.0,,246.0,,265.0,273.0,,333.0,348.0,367.0,,,,,,458.0,,,502.0,,528.0,
107-1554,14,7.0,,61.0,,219.0,222.0,,,,265.0,273.0,294.0,333.0,348.0,361.0,383.0,,,,406.0,,,480.0,500.0,,,
107-1555,3,,,,,,,,,,265.0,,,,348.0,367.0,,,,,,,,,,,,
107-1556,8,8.0,,,,,222.0,,242.0,,264.0,,,326.0,348.0,361.0,,,,,,,,,,,528.0,
107-1557,10,,,69.0,,219.0,222.0,,235.0,,265.0,273.0,,,348.0,367.0,,,,,,466.0,,,,,567.0,
107-1558,10,,,51.0,,219.0,222.0,,234.0,,265.0,,,,348.0,367.0,,,,,441.0,,,490.0,,,555.0,
107-1559,9,8.0,,43.0,,219.0,220.0,,239.0,,264.0,,,326.0,348.0,,378.0,,,,,,,,,,,
107-1560,8,10.0,,,,,220.0,,229.0,,264.0,273.0,,326.0,349.0,367.0,,,,,,,,,,,,
107-1561,9,,,23.0,80.0,219.0,222.0,,239.0,,265.0,,,339.0,348.0,369.0,,,,,,,,,,,,
107-1562,11,8.0,,,,214.0,222.0,,239.0,,265.0,273.0,,326.0,348.0,,,,,,391.0,456.0,,,,,559.0,
107-1563,8,,,51.0,,219.0,222.0,,239.0,,264.0,273.0,,333.0,348.0,,,,,,,,,,,,,
107-651,3,,,,,,,,,,265.0,,,322.0,348.0,,,,,,,,,,,,,
107-1564,9,8.0,,,,219.0,222.0,,239.0,,265.0,,,,348.0,,,,,,,456.0,,484.0,,,560.0,
107-1565,14,5.0,,60.0,75.0,217.0,222.0,,247.0,,265.0,270.0,,320.0,348.0,350.0,,,,,,442.0,,,504.0,,528.0,
107-1566,14,,,36.0,82.0,99.0,222.0,,236.0,,264.0,273.0,,319.0,348.0,363.0,,,,,403.0,466.0,,480.0,,,565.0,
107-389,3,,,,,,,,,,265.0,,,309.0,348.0,,,,,,,,,,,,,
107-1567,12,,,23.0,80.0,219.0,221.0,,242.0,,264.0,,,329.0,348.0,,,,,,388.0,447.0,,,515.0,,543.0,
107-1568,16,4.0,,23.0,82.0,217.0,222.0,,246.0,,264.0,,288.0,,348.0,351.0,,,,,429.0,443.0,,483.0,514.0,523.0,537.0,
107-1569,4,,,,,,221.0,,,,265.0,,,322.0,349.0,,,,,,,,,,,,,
107-1570,11,7.0,,23.0,,219.0,222.0,,236.0,,265.0,273.0,296.0,333.0,348.0,367.0,,,,,,,,,,,,
107-1571,12,,,,,219.0,222.0,,247.0,,265.0,,,306.0,349.0,361.0,,,,,404.0,456.0,,480.0,515.0,,567.0,
107-1572,10,4.0,,,,219.0,222.0,,245.0,,265.0,,,326.0,348.0,356.0,,,,,,442.0,,,,,528.0,
107-1573,12,7.0,,43.0,,160.0,222.0,,241.0,,265.0,273.0,,333.0,348.0,,379.0,,,,,442.0,,,,,544.0,
107-1574,13,,,23.0,,217.0,221.0,,,,265.0,273.0,297.0,320.0,348.0,350.0,,,,,,442.0,,480.0,502.0,,528.0,
107-1575,10,,,38.0,,107.0,222.0,,238.0,,265.0,,,322.0,348.0,353.0,,,,,389.0,,,,,,548.0,
107-1576,9,7.0,,,,155.0,222.0,,235.0,,264.0,,,307.0,349.0,,,,,,,442.0,,,,,528.0,
107-1577,8,,,31.0,80.0,219.0,222.0,,242.0,,265.0,,,,348.0,367.0,,,,,,,,,,,,
107-1578,7,7.0,,,,155.0,222.0,,247.0,,265.0,273.0,,,349.0,,,,,,,,,,,,,
107-1579,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1580,8,,,,,219.0,222.0,,236.0,,264.0,273.0,,306.0,348.0,367.0,,,,,,,,,,,,
107-1581,4,,,,,,,,,,264.0,,,322.0,348.0,372.0,,,,,,,,,,,,
107-1582,9,9.0,,,,192.0,222.0,,234.0,,265.0,283.0,,346.0,349.0,373.0,,,,,,,,,,,,
107-1583,7,7.0,,,,204.0,222.0,,235.0,,265.0,,,345.0,349.0,,,,,,,,,,,,,
107-1584,12,16.0,,70.0,,219.0,222.0,,241.0,254.0,265.0,273.0,,300.0,348.0,361.0,380.0,,,,,,,,,,,
107-1585,7,,,31.0,,219.0,222.0,,241.0,,264.0,,,,348.0,363.0,,,,,,,,,,,,
107-1586,4,,,,,179.0,222.0,,,,264.0,,,,349.0,,,,,,,,,,,,,
107-1587,8,7.0,,,,216.0,222.0,,235.0,,265.0,283.0,,,349.0,374.0,,,,,,,,,,,,
107-1588,9,4.0,,,,219.0,221.0,,237.0,,265.0,,296.0,,348.0,360.0,,,,,441.0,,,,,,,
107-1589,10,8.0,,31.0,,219.0,222.0,,239.0,,264.0,273.0,294.0,,348.0,361.0,,,,,,,,,,,,
107-1590,3,,,,,,,,,,264.0,,,332.0,348.0,,,,,,,,,,,,,
107-1591,9,7.0,,,,155.0,222.0,,245.0,,265.0,,,322.0,348.0,361.0,,,,,,,,,,,558.0,
107-1592,9,7.0,,,,97.0,221.0,,247.0,,264.0,273.0,,306.0,348.0,361.0,,,,,,,,,,,,
107-1593,3,,,,,,,,,,264.0,,,344.0,348.0,,,,,,,,,,,,,
107-1594,6,9.0,,,,219.0,222.0,,242.0,,264.0,,,,348.0,,,,,,,,,,,,,
107-1595,9,,,,,104.0,222.0,,239.0,,264.0,273.0,297.0,322.0,349.0,361.0,,,,,,,,,,,,
107-1596,10,7.0,,,,209.0,222.0,,235.0,,265.0,,,337.0,349.0,,,,,,390.0,442.0,,,,,528.0,
107-1597,3,,,,,,,,,,264.0,,,326.0,348.0,,,,,,,,,,,,,
107-1598,10,9.0,,,,219.0,222.0,,236.0,260.0,264.0,273.0,,310.0,348.0,367.0,,,,,,,,,,,,
107-1599,10,2.0,,43.0,80.0,161.0,221.0,,,,265.0,273.0,,326.0,348.0,363.0,,,,,,,,,,,,
107-1600,11,6.0,,61.0,78.0,219.0,222.0,,242.0,,265.0,,,,348.0,361.0,,,,,,454.0,,,,,542.0,
107-1601,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1602,5,,,,,217.0,221.0,,229.0,,265.0,,,,348.0,,,,,,,,,,,,,
107-538,8,,,,,217.0,222.0,,243.0,,265.0,,,318.0,348.0,350.0,,,,,439.0,,,,,,,
107-1603,8,,,31.0,,219.0,222.0,,234.0,,265.0,268.0,,313.0,348.0,,,,,,,,,,,,,
107-1604,6,,,,,135.0,222.0,,,,265.0,273.0,,322.0,348.0,,,,,,,,,,,,,
107-1605,8,,,,,219.0,222.0,,238.0,257.0,264.0,,,322.0,348.0,367.0,,,,,,,,,,,,
107-1606,8,3.0,,32.0,,152.0,222.0,,246.0,,265.0,,,333.0,348.0,,,,,,,,,,,,,
107-1607,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1608,8,8.0,,,,219.0,222.0,,234.0,,265.0,,,333.0,348.0,,,,,,,,,,,,546.0,
107-1609,13,6.0,,26.0,79.0,219.0,222.0,,239.0,,265.0,,,331.0,348.0,367.0,,,,,386.0,442.0,,,,,528.0,
107-1610,7,,,,,219.0,222.0,,239.0,,265.0,,294.0,322.0,348.0,,,,,,,,,,,,,
107-1611,11,7.0,,26.0,,213.0,222.0,,235.0,,265.0,273.0,294.0,301.0,349.0,361.0,,,,,,,,,,,,
107-1612,7,8.0,,,,219.0,222.0,,241.0,,264.0,,,303.0,348.0,,,,,,,,,,,,,
107-1613,5,,,,,219.0,222.0,,239.0,,264.0,,,,348.0,,,,,,,,,,,,,
107-1614,6,,,,,219.0,222.0,,,,264.0,276.0,,305.0,348.0,,,,,,,,,,,,,
107-1615,14,,,23.0,80.0,219.0,222.0,,239.0,,265.0,,292.0,,348.0,368.0,,,,,441.0,464.0,,490.0,504.0,,563.0,
107-1616,6,6.0,,,,217.0,221.0,,,,264.0,,,,348.0,350.0,,,,,,,,,,,,
107-1617,4,,,,,,,,,,264.0,273.0,,342.0,348.0,,,,,,,,,,,,,
107-1618,8,,,35.0,,219.0,222.0,,236.0,,264.0,,,,348.0,,,,,,406.0,442.0,,,,,,
107-1619,9,8.0,,,,219.0,222.0,,242.0,,264.0,273.0,,336.0,348.0,361.0,,,,,,,,,,,,
107-1620,8,5.0,,23.0,,219.0,222.0,,,,265.0,273.0,,326.0,348.0,,,,,,,,,,,,,
107-1621,10,7.0,,,,219.0,222.0,,239.0,,265.0,273.0,,333.0,348.0,367.0,,,,,,,,480.0,,,,
107-1622,13,6.0,,54.0,,219.0,222.0,,242.0,,265.0,273.0,294.0,308.0,348.0,361.0,,,,,,442.0,,,,,528.0,
107-1623,7,6.0,,,,219.0,222.0,,235.0,,264.0,,,321.0,348.0,,,,,,,,,,,,,
107-1624,14,,,,75.0,211.0,221.0,,235.0,,265.0,273.0,294.0,313.0,349.0,361.0,,,,,433.0,468.0,,,504.0,,571.0,
107-1625,12,,,67.0,86.0,217.0,222.0,,243.0,,265.0,,294.0,336.0,348.0,350.0,,,,,,467.0,,,,,544.0,
107-1626,11,,,,,219.0,222.0,,247.0,,264.0,272.0,288.0,,348.0,368.0,,,,,,,,491.0,512.0,,568.0,
107-1627,8,9.0,,29.0,,175.0,220.0,,236.0,,264.0,,,299.0,348.0,,,,,,,,,,,,,
107-1628,8,7.0,,,,191.0,222.0,,242.0,,265.0,,,326.0,349.0,,,,,,,,,,,,528.0,
107-1629,12,,,60.0,86.0,218.0,222.0,,246.0,,265.0,,288.0,,348.0,,,,,,429.0,446.0,,,516.0,,541.0,
107-1630,7,6.0,,,,162.0,222.0,,228.0,,265.0,,,331.0,349.0,,,,,,,,,,,,,
107-1631,7,11.0,,,,202.0,222.0,,236.0,,265.0,,,316.0,349.0,,,,,,,,,,,,,
107-1632,10,6.0,,,,219.0,222.0,,235.0,,265.0,,,322.0,349.0,,,,,,396.0,454.0,,,,,542.0,
107-1633,10,10.0,,,,110.0,222.0,,234.0,,265.0,273.0,,,349.0,361.0,,,,,,464.0,,,,,564.0,
107-1634,8,13.0,,,,138.0,222.0,,247.0,,265.0,,294.0,315.0,349.0,,,,,,,,,,,,,
107-1635,10,7.0,,,,110.0,222.0,,245.0,,265.0,273.0,,346.0,349.0,361.0,,,,,,461.0,,,,,,
107-1636,11,7.0,,27.0,,195.0,222.0,,247.0,,265.0,273.0,,340.0,349.0,361.0,,,,,,,,,,,528.0,
107-1637,3,,,,,,,,,,264.0,,,322.0,348.0,,,,,,,,,,,,,
107-1638,3,,,,,,,,,,264.0,,,326.0,349.0,,,,,,,,,,,,,
107-1639,12,,,73.0,,219.0,222.0,,239.0,,265.0,,,326.0,348.0,356.0,379.0,,,,,457.0,,490.0,,,564.0,
107-1640,5,9.0,,,,,222.0,,237.0,,265.0,,,,349.0,,,,,,,,,,,,,
107-1641,11,7.0,,23.0,,219.0,222.0,,,,265.0,,,302.0,348.0,,,,,,388.0,451.0,,481.0,,,553.0,
107-1642,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1643,8,,,,,219.0,220.0,223.0,239.0,,264.0,,,322.0,348.0,,380.0,,,,,,,,,,,
107-1644,10,6.0,,31.0,,219.0,222.0,,228.0,,264.0,,,328.0,348.0,,,,,,,442.0,,,,,528.0,
107-601,8,1.0,,,84.0,217.0,222.0,,229.0,260.0,,,,,348.0,350.0,,,,,,,,,,,,
107-1645,15,5.0,,,77.0,217.0,222.0,,239.0,,265.0,273.0,288.0,334.0,349.0,351.0,,,,,,458.0,,480.0,504.0,,566.0,
107-1646,9,,,19.0,,115.0,222.0,,234.0,,265.0,273.0,294.0,306.0,349.0,,,,,,,,,,,,,
107-1647,9,7.0,,,,191.0,222.0,,235.0,,264.0,283.0,,333.0,349.0,373.0,,,,,,,,,,,,
107-1648,8,,,,,91.0,222.0,,,,264.0,,,329.0,348.0,,,,,,429.0,,,474.0,,,536.0,
107-1649,8,,,,,199.0,222.0,,242.0,,265.0,273.0,,319.0,349.0,370.0,,,,,,,,,,,,
107-1650,11,6.0,,,,203.0,222.0,,239.0,,265.0,,,,349.0,361.0,,,,,388.0,442.0,,,502.0,,558.0,
107-1651,5,4.0,,,,,,,,,264.0,,,304.0,348.0,361.0,,,,,,,,,,,,
107-1652,9,6.0,,,,135.0,222.0,,235.0,260.0,265.0,,,333.0,348.0,,376.0,,,,,,,,,,,
107-1653,9,,,61.0,,219.0,222.0,,235.0,,265.0,,,322.0,348.0,361.0,382.0,,,,,,,,,,,
107-1654,7,11.0,,,,,220.0,,,,264.0,273.0,,306.0,348.0,372.0,,,,,,,,,,,,
107-1655,3,,,,,,,,,,264.0,,,340.0,349.0,,,,,,,,,,,,,
107-1656,11,8.0,,23.0,,219.0,222.0,,239.0,,265.0,,,,348.0,,,,,,388.0,457.0,,,516.0,,557.0,
107-1657,2,,,,,,,,,,264.0,,,,348.0,,,,,,,,,,,,,
107-1658,8,7.0,,,,200.0,222.0,,234.0,,265.0,,,321.0,348.0,,,,,,396.0,,,,,,,
107-1659,11,5.0,,72.0,,219.0,222.0,,242.0,,264.0,273.0,,,348.0,364.0,,,,,400.0,,,,,,528.0,
107-1660,12,5.0,,33.0,86.0,217.0,222.0,,247.0,,265.0,273.0,294.0,343.0,348.0,350.0,,,,,,,,,,,,
107-1661,10,8.0,,70.0,,110.0,222.0,,241.0,,264.0,273.0,,322.0,349.0,361.0,,,,,,,,,,,,
107-580,7,8.0,,,,217.0,222.0,,,,264.0,,,326.0,348.0,350.0,,,,,,,,,,,,
107-1662,7,,,51.0,,219.0,220.0,,242.0,,264.0,,,322.0,348.0,,,,,,,,,,,,,
107-1663,11,,,,,219.0,222.0,,239.0,251.0,265.0,277.0,,319.0,348.0,367.0,,,,,421.0,,,,,,528.0,
107-1664,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1665,9,,,51.0,,135.0,222.0,,238.0,,264.0,273.0,,307.0,348.0,367.0,,,,,,,,,,,,
107-1666,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1667,11,3.0,,,,97.0,222.0,,,,265.0,273.0,,334.0,349.0,361.0,,,,,,442.0,,,511.0,,528.0,
107-1668,9,7.0,,,,219.0,222.0,,239.0,,265.0,,,312.0,348.0,,,,,,386.0,,,,,,528.0,
107-376,8,,,26.0,,217.0,222.0,,240.0,,265.0,,,324.0,348.0,350.0,,,,,,,,,,,,
107-1669,5,6.0,,,,,,,,250.0,265.0,,,322.0,348.0,,,,,,,,,,,,,
107-1670,13,,,25.0,,219.0,222.0,,236.0,253.0,265.0,,294.0,303.0,348.0,367.0,,,,,,466.0,,484.0,,,567.0,
107-1671,4,6.0,,,,,,,,,265.0,,,322.0,349.0,,,,,,,,,,,,,
107-1672,11,3.0,,,,208.0,222.0,,246.0,,265.0,,298.0,,349.0,361.0,,,,,423.0,,,493.0,511.0,,,
107-1673,6,,,,,217.0,222.0,,,,265.0,,,326.0,348.0,350.0,,,,,,,,,,,,
107-1674,5,8.0,,,,,,,,,264.0,273.0,,,348.0,367.0,,,,,,,,,,,,
107-1675,7,,,,,219.0,222.0,,239.0,,265.0,,,,348.0,361.0,,,,,,,,,,,567.0,
107-1676,6,,,,,105.0,221.0,,233.0,,265.0,,,,348.0,,,,,,,,,,,,550.0,
107-1677,9,4.0,,,,217.0,222.0,,239.0,,265.0,273.0,,322.0,348.0,351.0,,,,,,,,,,,,
107-1678,9,8.0,,23.0,80.0,219.0,222.0,,239.0,,265.0,,,,348.0,359.0,,,,,,,,,,,,
107-1679,7,,,,,217.0,222.0,,,,265.0,,294.0,326.0,348.0,350.0,,,,,,,,,,,,
107-1680,6,7.0,,,,155.0,222.0,,,,264.0,273.0,,,348.0,,,,,,,,,,,,,
107-1681,7,,,,,102.0,222.0,,,,265.0,,,309.0,349.0,,,,,,,442.0,,,,,528.0,
107-1682,9,7.0,,,,195.0,222.0,,239.0,,264.0,273.0,294.0,326.0,349.0,,,,,,,,,,,,,
107-1683,12,,,,,219.0,222.0,,,,265.0,273.0,,322.0,348.0,368.0,,,,,404.0,442.0,,491.0,512.0,,563.0,
107-1684,6,,,,,219.0,222.0,,237.0,,265.0,,,,348.0,350.0,,,,,,,,,,,,
107-1685,7,,,,,,,,,,265.0,273.0,,,349.0,361.0,,,,,410.0,442.0,,,,,528.0,
107-1686,12,,,,,189.0,222.0,,236.0,,265.0,273.0,,322.0,348.0,,,,,,429.0,459.0,,474.0,514.0,,557.0,
107-1687,14,7.0,,23.0,80.0,219.0,221.0,,241.0,,265.0,,,,348.0,367.0,,,,,434.0,466.0,,485.0,505.0,,567.0,
107-1688,2,,,,,,,,,,265.0,,,,349.0,,,,,,,,,,,,,
107-1689,3,,,,,,,,,,265.0,,,343.0,348.0,,,,,,,,,,,,,
107-1690,2,,,,,,,,,,265.0,,,,348.0,,,,,,,,,,,,,
107-1691,11,7.0,,,,160.0,222.0,,235.0,,265.0,273.0,,306.0,349.0,374.0,,,,,,442.0,,,,,528.0,
107-1692,11,5.0,,50.0,,217.0,222.0,,238.0,,264.0,,,331.0,348.0,,,,,,439.0,448.0,,,,,542.0,
107-1693,15,9.0,,23.0,80.0,111.0,222.0,,247.0,,265.0,,289.0,,348.0,362.0,,,,,429.0,466.0,,481.0,514.0,,567.0,
107-1694,8,,,,,217.0,222.0,,247.0,,264.0,273.0,,326.0,348.0,358.0,,,,,,,,,,,,
107-1695,11,3.0,,31.0,83.0,217.0,222.0,,239.0,,265.0,273.0,,326.0,349.0,,,,,,,,,,,,550.0,
